sample_index,actual_label,predicted_label,predicted_class_probability,p_benign,p_malicious,predicted_severity,actual_severity,asset_target,asset_value,risk_score,actual_is_malicious,actual_is_high_severity,fifo_order
7727422,COMMANDINJECTION,COMMANDINJECTION,0.9993565082550049,0.00043646557605825365,0.9995635344239417,10,10,web_server,10,99.95635344239417,True,True,2142538
13005056,COMMANDINJECTION,COMMANDINJECTION,0.9766664958000183,0.0004509835853241384,0.9995490164146759,10,10,web_server,10,99.95490164146759,True,True,1812227
9254435,COMMANDINJECTION,COMMANDINJECTION,0.9993462264537811,0.0004565488488879055,0.9995434511511121,10,10,web_server,10,99.95434511511121,True,True,3004549
2259478,COMMANDINJECTION,COMMANDINJECTION,0.9993466436862946,0.0004565492272377014,0.9995434507727623,10,10,web_server,10,99.95434507727623,True,True,91546
2496059,COMMANDINJECTION,COMMANDINJECTION,0.9991745352745056,0.00045787039562128484,0.9995421296043787,10,10,web_server,10,99.95421296043787,True,True,3277303
18616067,COMMANDINJECTION,COMMANDINJECTION,0.9841757273674011,0.00045787147246301174,0.999542128527537,10,10,web_server,10,99.9542128527537,True,True,3676857
7438511,COMMANDINJECTION,COMMANDINJECTION,0.9991759657859802,0.0004578717052936554,0.9995421282947063,10,10,web_server,10,99.95421282947063,True,True,2630276
17580234,COMMANDINJECTION,COMMANDINJECTION,0.9990971406332397,0.00047210648715528966,0.9995278935128447,10,10,web_server,10,99.95278935128447,True,True,1687747
19331093,COMMANDINJECTION,COMMANDINJECTION,0.9990971406332397,0.00047210648715528966,0.9995278935128447,10,10,web_server,10,99.95278935128447,True,True,3603579
16699495,COMMANDINJECTION,COMMANDINJECTION,0.9990971406332397,0.00047210648715528966,0.9995278935128447,10,10,web_server,10,99.95278935128447,True,True,2706579
12314843,COMMANDINJECTION,COMMANDINJECTION,0.9740980347029113,0.00047210730206254244,0.9995278926979374,10,10,web_server,10,99.95278926979374,True,True,3142314
17056166,COMMANDINJECTION,COMMANDINJECTION,0.9993297457695007,0.0004875699814874679,0.9995124300185125,10,10,web_server,10,99.95124300185125,True,True,2868447
7927608,COMMANDINJECTION,COMMANDINJECTION,0.998142421245575,0.0004879864281974733,0.9995120135718025,10,10,web_server,10,99.95120135718025,True,True,1363888
14733808,COMMANDINJECTION,COMMANDINJECTION,0.998142421245575,0.0004879864281974733,0.9995120135718025,10,10,web_server,10,99.95120135718025,True,True,4054046
7308418,COMMANDINJECTION,COMMANDINJECTION,0.998142421245575,0.0004879864281974733,0.9995120135718025,10,10,web_server,10,99.95120135718025,True,True,142675
2197457,COMMANDINJECTION,COMMANDINJECTION,0.998142421245575,0.0004879864281974733,0.9995120135718025,10,10,web_server,10,99.95120135718025,True,True,3594114
7750267,COMMANDINJECTION,COMMANDINJECTION,0.9981424808502197,0.0004879864864051342,0.9995120135135949,10,10,web_server,10,99.95120135135949,True,True,1645864
8741194,COMMANDINJECTION,COMMANDINJECTION,0.9992568790912628,0.0005345897516235709,0.9994654102483764,10,10,web_server,10,99.94654102483764,True,True,2941223
13675524,COMMANDINJECTION,COMMANDINJECTION,0.9992568790912628,0.0005345897516235709,0.9994654102483764,10,10,web_server,10,99.94654102483764,True,True,2499677
9503435,COMMANDINJECTION,COMMANDINJECTION,0.9990768730640411,0.0005361282383091748,0.9994638717616908,10,10,web_server,10,99.94638717616908,True,True,1709182
12168365,COMMANDINJECTION,COMMANDINJECTION,0.9990768730640411,0.0005361282383091748,0.9994638717616908,10,10,web_server,10,99.94638717616908,True,True,1193142
7564979,COMMANDINJECTION,COMMANDINJECTION,0.9990774691104889,0.0005361288785934448,0.9994638711214066,10,10,web_server,10,99.94638711214066,True,True,1603637
13372088,COMMANDINJECTION,COMMANDINJECTION,0.9992699027061462,0.0005452267942018807,0.9994547732057981,10,10,web_server,10,99.94547732057981,True,True,2405987
10199231,COMMANDINJECTION,COMMANDINJECTION,0.9992755949497223,0.0005452330224215984,0.9994547669775784,10,10,web_server,10,99.94547669775784,True,True,1199430
17724022,COMMANDINJECTION,COMMANDINJECTION,0.9992755949497223,0.0005452330224215984,0.9994547669775784,10,10,web_server,10,99.94547669775784,True,True,1929955
18060532,COMMANDINJECTION,COMMANDINJECTION,0.9992757737636566,0.0005452332552522421,0.9994547667447478,10,10,web_server,10,99.94547667447478,True,True,2866711
19531399,COMMANDINJECTION,COMMANDINJECTION,0.9991061091423035,0.0005468139424920082,0.999453186057508,10,10,web_server,10,99.9453186057508,True,True,3519104
10294297,COMMANDINJECTION,COMMANDINJECTION,0.9991061091423035,0.0005468139424920082,0.999453186057508,10,10,web_server,10,99.9453186057508,True,True,2391014
7158072,COMMANDINJECTION,COMMANDINJECTION,0.9991061091423035,0.0005468139424920082,0.999453186057508,10,10,web_server,10,99.9453186057508,True,True,1022581
12621826,COMMANDINJECTION,COMMANDINJECTION,0.999117374420166,0.0005468262825161219,0.9994531737174839,10,10,web_server,10,99.94531737174839,True,True,1614305
8471525,COMMANDINJECTION,COMMANDINJECTION,0.999117374420166,0.0005468262825161219,0.9994531737174839,10,10,web_server,10,99.94531737174839,True,True,3280344
8007575,COMMANDINJECTION,COMMANDINJECTION,0.999117374420166,0.0005468262825161219,0.9994531737174839,10,10,web_server,10,99.94531737174839,True,True,3981860
6758889,COMMANDINJECTION,COMMANDINJECTION,0.999117374420166,0.0005468262825161219,0.9994531737174839,10,10,web_server,10,99.94531737174839,True,True,766220
3996536,COMMANDINJECTION,COMMANDINJECTION,0.9991865754127502,0.0006064570043236017,0.9993935429956764,10,10,web_server,10,99.93935429956764,True,True,1548450
6646553,COMMANDINJECTION,COMMANDINJECTION,0.9991865754127502,0.0006064570043236017,0.9993935429956764,10,10,web_server,10,99.93935429956764,True,True,1880509
8915666,COMMANDINJECTION,COMMANDINJECTION,0.9939364743232727,0.0007424597861245275,0.9992575402138755,10,10,web_server,10,99.92575402138755,True,True,1125932
12911059,COMMANDINJECTION,COMMANDINJECTION,0.9978732168674469,0.0007517255144193769,0.9992482744855806,10,10,web_server,10,99.92482744855806,True,True,414026
17770568,COMMANDINJECTION,COMMANDINJECTION,0.9978866875171661,0.0007517458871006966,0.9992482541128993,10,10,web_server,10,99.92482541128993,True,True,2994684
13052445,COMMANDINJECTION,COMMANDINJECTION,0.9987685084342957,0.0008571615326218307,0.9991428384673782,10,10,web_server,10,99.91428384673782,True,True,349190
5496042,COMMANDINJECTION,COMMANDINJECTION,0.9987919330596924,0.0008692769915796816,0.9991307230084203,10,10,web_server,10,99.91307230084203,True,True,3856950
15809263,COMMANDINJECTION,COMMANDINJECTION,0.9977124035358429,0.0009134948486462235,0.9990865051513538,10,10,web_server,10,99.90865051513538,True,True,1342104
1992537,COMMANDINJECTION,COMMANDINJECTION,0.9977181255817413,0.0009135053842328489,0.9990864946157672,10,10,web_server,10,99.90864946157672,True,True,807515
18774113,COMMANDINJECTION,COMMANDINJECTION,0.9977181255817413,0.0009135053842328489,0.9990864946157672,10,10,web_server,10,99.90864946157672,True,True,1832727
4750384,COMMANDINJECTION,COMMANDINJECTION,0.9977182447910309,0.0009135055588558316,0.9990864944411442,10,10,web_server,10,99.90864944411442,True,True,2534334
12599253,COMMANDINJECTION,COMMANDINJECTION,0.9987413585186005,0.0009153833379969001,0.9990846166620031,10,10,web_server,10,99.90846166620031,True,True,1876438
8982137,COMMANDINJECTION,COMMANDINJECTION,0.9986003637313843,0.0010035228915512562,0.9989964771084487,10,10,web_server,10,99.89964771084487,True,True,764166
8448026,COMMANDINJECTION,COMMANDINJECTION,0.9986003637313843,0.0010035228915512562,0.9989964771084487,10,10,web_server,10,99.89964771084487,True,True,1554443
16948677,COMMANDINJECTION,COMMANDINJECTION,0.9986003637313843,0.0010035228915512562,0.9989964771084487,10,10,web_server,10,99.89964771084487,True,True,3726770
17550117,COMMANDINJECTION,COMMANDINJECTION,0.9986003637313843,0.0010035228915512562,0.9989964771084487,10,10,web_server,10,99.89964771084487,True,True,768313
7412918,COMMANDINJECTION,COMMANDINJECTION,0.9985943138599396,0.0010234514484182,0.9989765485515818,10,10,web_server,10,99.89765485515818,True,True,2455300
1231328,COMMANDINJECTION,COMMANDINJECTION,0.9986330270767212,0.0010235309600830078,0.998976469039917,10,10,web_server,10,99.8976469039917,True,True,1563170
19600763,COMMANDINJECTION,COMMANDINJECTION,0.9986401200294495,0.0010235455119982362,0.9989764544880018,10,10,web_server,10,99.89764544880018,True,True,969456
16516262,COMMANDINJECTION,COMMANDINJECTION,0.9976964592933655,0.001033846172504127,0.9989661538274959,10,10,web_server,10,99.89661538274959,True,True,3037404
2663626,COMMANDINJECTION,COMMANDINJECTION,0.9976964592933655,0.001033846172504127,0.9989661538274959,10,10,web_server,10,99.89661538274959,True,True,3356541
5518042,COMMANDINJECTION,COMMANDINJECTION,0.9801453791477776,0.0016557372175899023,0.9983442627824101,10,10,web_server,10,99.83442627824101,True,True,3604632
11420549,COMMANDINJECTION,COMMANDINJECTION,0.9894790886261559,0.0016865818063539141,0.998313418193646,10,10,web_server,10,99.83134181936461,True,True,3242106
12751260,COMMANDINJECTION,COMMANDINJECTION,0.968423335147931,0.0023079693216384047,0.9976920306783615,10,10,web_server,10,99.76920306783614,True,True,2018145
7983251,SQLINJECTION,SQLINJECTION,0.6833738093898977,0.0023736345515618846,0.9976263654484381,10,10,web_server,10,99.76263654484382,True,True,13556
13158406,COMMANDINJECTION,COMMANDINJECTION,0.9731345703634577,0.0027688864019118644,0.9972311135980881,10,10,web_server,10,99.72311135980881,True,True,2325419
17696691,COMMANDINJECTION,COMMANDINJECTION,0.9730585446390467,0.002952595962857396,0.9970474040371426,10,10,web_server,10,99.70474040371427,True,True,2862454
8936132,SQLINJECTION,SQLINJECTION,0.57438677500604,0.003480720813662773,0.9965192791863372,10,10,web_server,10,99.65192791863372,True,True,516702
10497030,COMMANDINJECTION,COMMANDINJECTION,0.8332327225255687,0.0048663070403358434,0.9951336929596641,10,10,web_server,10,99.51336929596641,True,True,249760
15119602,COMMANDINJECTION,COMMANDINJECTION,0.9639213060978102,0.004933947610240967,0.995066052389759,10,10,web_server,10,99.5066052389759,True,True,1361531
15434187,COMMANDINJECTION,COMMANDINJECTION,0.9589582609775709,0.004934276832771094,0.9950657231672289,10,10,web_server,10,99.50657231672288,True,True,623466
8090596,COMMANDINJECTION,COMMANDINJECTION,0.9946984004974365,0.00509681613300927,0.9949031838669907,10,10,web_server,10,99.49031838669907,True,True,3208735
16910017,COMMANDINJECTION,COMMANDINJECTION,0.9946984004974365,0.00509681613300927,0.9949031838669907,10,10,web_server,10,99.49031838669907,True,True,2136770
14666025,COMMANDINJECTION,COMMANDINJECTION,0.9946984004974365,0.00509681613300927,0.9949031838669907,10,10,web_server,10,99.49031838669907,True,True,3962026
2557284,COMMANDINJECTION,COMMANDINJECTION,0.9946984004974365,0.00509681613300927,0.9949031838669907,10,10,web_server,10,99.49031838669907,True,True,2713407
2317186,COMMANDINJECTION,COMMANDINJECTION,0.9946984004974365,0.00509681613300927,0.9949031838669907,10,10,web_server,10,99.49031838669907,True,True,484433
1735788,COMMANDINJECTION,COMMANDINJECTION,0.9946984004974365,0.00509681613300927,0.9949031838669907,10,10,web_server,10,99.49031838669907,True,True,2149856
3541054,COMMANDINJECTION,COMMANDINJECTION,0.9946984601020813,0.0050968161402852276,0.9949031838597148,10,10,web_server,10,99.49031838597148,True,True,1001835
7834139,COMMANDINJECTION,COMMANDINJECTION,0.9946984601020813,0.0050968161402852276,0.9949031838597148,10,10,web_server,10,99.49031838597148,True,True,944490
12615388,COMMANDINJECTION,COMMANDINJECTION,0.9946986389160156,0.005096816176665016,0.994903183823335,10,10,web_server,10,99.4903183823335,True,True,415283
11834194,COMMANDINJECTION,COMMANDINJECTION,0.99469881772995,0.005096816213044804,0.9949031837869552,10,10,web_server,10,99.49031837869552,True,True,2899230
1531674,COMMANDINJECTION,COMMANDINJECTION,0.9946150135993957,0.00510348363139201,0.994896516368608,10,10,web_server,10,99.4896516368608,True,True,3764772
17241896,COMMANDINJECTION,COMMANDINJECTION,0.9946151328086853,0.00510348366049584,0.9948965163395042,10,10,web_server,10,99.48965163395042,True,True,2896683
17718669,COMMANDINJECTION,COMMANDINJECTION,0.9946153116226196,0.005103483696875628,0.9948965163031244,10,10,web_server,10,99.48965163031244,True,True,1785818
13335819,COMMANDINJECTION,COMMANDINJECTION,0.9946118545532227,0.0051063676609192045,0.9948936323390808,10,10,web_server,10,99.48936323390808,True,True,2263134
8918798,COMMANDINJECTION,COMMANDINJECTION,0.9946118545532227,0.0051063676609192045,0.9948936323390808,10,10,web_server,10,99.48936323390808,True,True,977671
6499654,COMMANDINJECTION,COMMANDINJECTION,0.8930223744985357,0.005549903398039052,0.9944500966019609,10,10,web_server,10,99.44500966019609,True,True,1254012
20767410,COMMANDINJECTION,COMMANDINJECTION,0.8099329365029049,0.005574489875570873,0.9944255101244291,10,10,web_server,10,99.44255101244292,True,True,3267311
18115987,COMMANDINJECTION,COMMANDINJECTION,0.814932936502905,0.005574489875570873,0.9944255101244291,10,10,web_server,10,99.44255101244292,True,True,219224
7423646,COMMANDINJECTION,COMMANDINJECTION,0.9837721741199493,0.0058571678190492095,0.9941428321809508,10,10,web_server,10,99.41428321809508,True,True,3239377
15008728,COMMANDINJECTION,COMMANDINJECTION,0.9885518753528595,0.005933848670683801,0.9940661513293162,10,10,web_server,10,99.40661513293162,True,True,3051977
4663446,COMMANDINJECTION,COMMANDINJECTION,0.9931046319007873,0.005936033960897476,0.9940639660391025,10,10,web_server,10,99.40639660391025,True,True,2061024
20772620,COMMANDINJECTION,COMMANDINJECTION,0.9929019463062286,0.0060957864578813315,0.9939042135421187,10,10,web_server,10,99.39042135421187,True,True,61749
19297814,COMMANDINJECTION,COMMANDINJECTION,0.9821279074956125,0.006096019045397674,0.9939039809546023,10,10,web_server,10,99.39039809546023,True,True,2235882
4792508,COMMANDINJECTION,COMMANDINJECTION,0.9809563301422691,0.006106095314100074,0.9938939046858999,10,10,web_server,10,99.38939046858998,True,True,1227379
18481387,XSS,COMMANDINJECTION,0.8056700354692234,0.006776448216207008,0.993223551783793,10,8,web_server,10,99.3223551783793,True,True,2710848
7990361,SQLINJECTION,SQLINJECTION,0.8650656756229026,0.006785738659173345,0.9932142613408267,10,10,web_server,10,99.32142613408267,True,True,2004536
16644774,BACKDOOR_MALWARE,BACKDOOR_MALWARE,0.8664459612356497,0.007353536417356468,0.9926464635826435,10,10,web_server,10,99.26464635826434,True,True,705945
7740905,COMMANDINJECTION,COMMANDINJECTION,0.991387779712677,0.007356553450226784,0.9926434465497732,10,10,web_server,10,99.26434465497732,True,True,1326053
10858199,BACKDOOR_MALWARE,BACKDOOR_MALWARE,0.8721977813368669,0.007368042697778679,0.9926319573022213,10,10,web_server,10,99.26319573022212,True,True,1328375
6139224,BACKDOOR_MALWARE,BACKDOOR_MALWARE,0.8824219347060996,0.007371443887821174,0.9926285561121788,10,10,web_server,10,99.26285561121787,True,True,1231992
15082307,DDOS-HTTP_FLOOD,SQLINJECTION,0.26971917786710015,0.007667860171541459,0.9923321398284586,10,6,web_server,10,99.23321398284585,True,False,3137032
20558559,BACKDOOR_MALWARE,BACKDOOR_MALWARE,0.8627226724611592,0.0076897569053087,0.9923102430946913,10,10,web_server,10,99.23102430946912,True,True,3633345
11925397,BACKDOOR_MALWARE,BACKDOOR_MALWARE,0.8678738000379873,0.007692566239855028,0.992307433760145,10,10,web_server,10,99.23074337601449,True,True,4087183
6021308,COMMANDINJECTION,COMMANDINJECTION,0.973112069610055,0.007768766028469095,0.9922312339715309,10,10,web_server,10,99.22312339715307,True,True,905
2141980,COMMANDINJECTION,COMMANDINJECTION,0.9731600811514216,0.007769022840669045,0.992230977159331,10,10,web_server,10,99.22309771593308,True,True,3334233
19705137,COMMANDINJECTION,COMMANDINJECTION,0.9731600811514216,0.007769022840669045,0.992230977159331,10,10,web_server,10,99.22309771593308,True,True,2024542
13012826,BACKDOOR_MALWARE,BACKDOOR_MALWARE,0.8704597400882648,0.007782404875031448,0.9922175951249685,10,10,web_server,10,99.22175951249685,True,True,2189404
6072165,BACKDOOR_MALWARE,BACKDOOR_MALWARE,0.885186323066995,0.007863476505151725,0.9921365234948483,10,10,web_server,10,99.21365234948482,True,True,1509881
15458863,BACKDOOR_MALWARE,BACKDOOR_MALWARE,0.8854554775788184,0.007869633013031221,0.9921303669869688,10,10,web_server,10,99.21303669869687,True,True,609474
340119,BACKDOOR_MALWARE,BACKDOOR_MALWARE,0.876750542210635,0.0080552414112005,0.9919447585887995,10,10,web_server,10,99.19447585887994,True,True,4112687
19464099,BACKDOOR_MALWARE,BACKDOOR_MALWARE,0.8750279992080567,0.008088131067923046,0.991911868932077,10,10,web_server,10,99.19118689320769,True,True,2297678
8484915,BACKDOOR_MALWARE,BACKDOOR_MALWARE,0.8854320278635586,0.008187469659021831,0.9918125303409782,10,10,web_server,10,99.18125303409781,True,True,4148036
12141674,SQLINJECTION,SQLINJECTION,0.7951642588309115,0.008288293125869067,0.9917117068741309,10,10,web_server,10,99.17117068741308,True,True,2051322
3778039,SQLINJECTION,SQLINJECTION,0.6638507934962599,0.008538618994444401,0.9914613810055556,10,10,web_server,10,99.14613810055556,True,True,3670946
5930832,RECON-PORTSCAN,BACKDOOR_MALWARE,0.8959362799717209,0.008576538977793194,0.9914234610222068,10,3,web_server,10,99.14234610222067,True,False,3736486
9726447,COMMANDINJECTION,COMMANDINJECTION,0.883281340864429,0.00862291122397128,0.9913770887760287,10,10,web_server,10,99.13770887760286,True,True,3222542
6197579,BACKDOOR_MALWARE,BACKDOOR_MALWARE,0.8001773569197257,0.008670894911124986,0.9913291050888751,10,10,web_server,10,99.1329105088875,True,True,2810204
1681092,BACKDOOR_MALWARE,BACKDOOR_MALWARE,0.8861632485955615,0.008759106142095066,0.9912408938579049,10,10,web_server,10,99.12408938579048,True,True,1444089
9925780,COMMANDINJECTION,COMMANDINJECTION,0.9171015604260828,0.008991813019658512,0.9910081869803415,10,10,web_server,10,99.10081869803415,True,True,685122
9632041,COMMANDINJECTION,COMMANDINJECTION,0.950097814008559,0.00903523902271457,0.9909647609772855,10,10,web_server,10,99.09647609772854,True,True,1329084
17741824,SQLINJECTION,SQLINJECTION,0.9381857698230531,0.00943229503773705,0.990567704962263,10,10,web_server,10,99.0567704962263,True,True,2150533
18909290,COMMANDINJECTION,COMMANDINJECTION,0.936553403999617,0.009551699616044554,0.9904483003839555,10,10,web_server,10,99.04483003839556,True,True,2268218
4394252,COMMANDINJECTION,COMMANDINJECTION,0.9249513042375677,0.009923911179057332,0.9900760888209427,10,10,web_server,10,99.00760888209426,True,True,2215280
10365665,COMMANDINJECTION,COMMANDINJECTION,0.6190555401319683,0.010103123042421943,0.9898968769575781,10,10,web_server,10,98.98968769575781,True,True,2566972
9160457,COMMANDINJECTION,COMMANDINJECTION,0.9821273710538095,0.010193084885444617,0.9898069151145554,10,10,web_server,10,98.98069151145555,True,True,1300350
10795660,BACKDOOR_MALWARE,BACKDOOR_MALWARE,0.883514756486499,0.01024186295049522,0.9897581370495048,10,10,web_server,10,98.97581370495047,True,True,1649306
8446129,SQLINJECTION,SQLINJECTION,0.9306403785018709,0.010273274200340667,0.9897267257996594,10,10,web_server,10,98.97267257996594,True,True,908040
18308860,COMMANDINJECTION,COMMANDINJECTION,0.948231819473877,0.010368752178633915,0.9896312478213661,10,10,web_server,10,98.9631247821366,True,True,3727993
20080244,COMMANDINJECTION,COMMANDINJECTION,0.9443155570153066,0.01046054434989125,0.9895394556501087,10,10,web_server,10,98.95394556501087,True,True,1699486
17154700,COMMANDINJECTION,COMMANDINJECTION,0.9003945785693779,0.010573089699633706,0.9894269103003663,10,10,web_server,10,98.94269103003664,True,True,1351962
16424559,COMMANDINJECTION,COMMANDINJECTION,0.9827913796901703,0.010723304343409837,0.9892766956565902,10,10,web_server,10,98.92766956565902,True,True,1491127
8384875,COMMANDINJECTION,COMMANDINJECTION,0.9503849382460136,0.010730956837716939,0.989269043162283,10,10,web_server,10,98.9269043162283,True,True,2887698
19261212,COMMANDINJECTION,COMMANDINJECTION,0.9579332198907083,0.010848827247586226,0.9891511727524138,10,10,web_server,10,98.91511727524139,True,True,2636384
17161536,COMMANDINJECTION,COMMANDINJECTION,0.9868220341205597,0.010852359347045423,0.9891476406529546,10,10,web_server,10,98.91476406529546,True,True,1446681
9270339,COMMANDINJECTION,COMMANDINJECTION,0.975366535386019,0.011179096783078053,0.988820903216922,10,10,web_server,10,98.8820903216922,True,True,3420398
20275562,COMMANDINJECTION,COMMANDINJECTION,0.9548628612290162,0.011395260867804348,0.9886047391321956,10,10,web_server,10,98.86047391321955,True,True,862499
15476706,UPLOADING_ATTACK,COMMANDINJECTION,0.7884724761236555,0.011534225450183193,0.9884657745498168,10,10,web_server,10,98.84657745498167,True,True,887981
7581119,COMMANDINJECTION,COMMANDINJECTION,0.8817771279811859,0.011682668691501022,0.988317331308499,10,10,web_server,10,98.8317331308499,True,True,3153812
5550610,COMMANDINJECTION,COMMANDINJECTION,0.9843821714737511,0.011686272956505105,0.9883137270434948,10,10,web_server,10,98.83137270434949,True,True,1214165
20786624,COMMANDINJECTION,COMMANDINJECTION,0.9772836971282959,0.011750848372466862,0.9882491516275331,10,10,web_server,10,98.82491516275331,True,True,99280
9595492,COMMANDINJECTION,COMMANDINJECTION,0.9613083021970434,0.011752886129257767,0.9882471138707423,10,10,web_server,10,98.82471138707423,True,True,3979028
15402518,BACKDOOR_MALWARE,BACKDOOR_MALWARE,0.7385924684806247,0.012076258251341381,0.9879237417486586,10,10,web_server,10,98.79237417486586,True,True,3701420
17581540,COMMANDINJECTION,COMMANDINJECTION,0.9546852379174873,0.012817102032428173,0.9871828979675719,10,10,web_server,10,98.71828979675719,True,True,3477704
2027336,COMMANDINJECTION,COMMANDINJECTION,0.9595512764783546,0.012952846022968678,0.9870471539770314,10,10,web_server,10,98.70471539770314,True,True,1751139
20709997,COMMANDINJECTION,COMMANDINJECTION,0.9595512764783546,0.012952846022968678,0.9870471539770314,10,10,web_server,10,98.70471539770314,True,True,2895658
12295035,COMMANDINJECTION,COMMANDINJECTION,0.462898750018359,0.013172486830727807,0.9868275131692722,10,10,web_server,10,98.68275131692721,True,True,531790
586815,COMMANDINJECTION,UPLOADING_ATTACK,0.4524058859055433,0.013172489159034243,0.9868275108409658,10,10,web_server,10,98.68275108409657,True,True,3837497
11270702,XSS,COMMANDINJECTION,0.46447049469876367,0.013218768440412035,0.986781231559588,10,8,web_server,10,98.67812315595879,True,True,1227863
16405450,XSS,COMMANDINJECTION,0.7568535379646655,0.013929284432257454,0.9860707155677425,10,8,web_server,10,98.60707155677424,True,True,2632994
8794036,SQLINJECTION,SQLINJECTION,0.9230088171358616,0.01442007215303569,0.9855799278469644,10,10,web_server,10,98.55799278469644,True,True,925669
16198089,BACKDOOR_MALWARE,BACKDOOR_MALWARE,0.6925211722285644,0.014757845518872246,0.9852421544811277,10,10,web_server,10,98.52421544811277,True,True,3911064
14760542,SQLINJECTION,SQLINJECTION,0.8423315852768877,0.014877607193359317,0.9851223928066407,10,10,web_server,10,98.51223928066406,True,True,1862670
4589636,SQLINJECTION,SQLINJECTION,0.9026412769699996,0.014936233934596428,0.9850637660654036,10,10,web_server,10,98.50637660654036,True,True,1794773
4931507,COMMANDINJECTION,COMMANDINJECTION,0.5091726755197821,0.015106174378351225,0.9848938256216487,10,10,web_server,10,98.48938256216486,True,True,2745679
16720753,COMMANDINJECTION,COMMANDINJECTION,0.44412687750360846,0.015187615482553433,0.9848123845174466,10,10,web_server,10,98.48123845174467,True,True,3106213
13215201,COMMANDINJECTION,COMMANDINJECTION,0.9793062615394592,0.01520422764646355,0.9847957723535364,10,10,web_server,10,98.47957723535364,True,True,1482092
15609764,COMMANDINJECTION,COMMANDINJECTION,0.9793073344230652,0.015204228083021007,0.984795771916979,10,10,web_server,10,98.4795771916979,True,True,3534357
16489733,XSS,COMMANDINJECTION,0.8102051958741774,0.015575366837087318,0.9844246331629127,10,8,web_server,10,98.44246331629128,True,True,1401144
11774655,UPLOADING_ATTACK,COMMANDINJECTION,0.645567486355168,0.015860563510383407,0.9841394364896165,10,10,web_server,10,98.41394364896166,True,True,2453639
16228721,COMMANDINJECTION,COMMANDINJECTION,0.8914218709903434,0.015884136253665304,0.9841158637463348,10,10,web_server,10,98.41158637463349,True,True,874484
14774850,COMMANDINJECTION,COMMANDINJECTION,0.8989517933632085,0.017279627007582954,0.982720372992417,10,10,web_server,10,98.2720372992417,True,True,1525214
15414312,COMMANDINJECTION,COMMANDINJECTION,0.9225878208417444,0.018561795887132564,0.9814382041128674,10,10,web_server,10,98.14382041128674,True,True,1687134
20271161,BACKDOOR_MALWARE,BACKDOOR_MALWARE,0.7300685311560186,0.019169789478452454,0.9808302105215475,10,10,web_server,10,98.08302105215475,True,True,1393951
7526643,BACKDOOR_MALWARE,BACKDOOR_MALWARE,0.779987941853789,0.019169789478452454,0.9808302105215475,10,10,web_server,10,98.08302105215475,True,True,2328773
18121337,SQLINJECTION,SQLINJECTION,0.7525876170663096,0.020089467700940493,0.9799105322990596,10,10,web_server,10,97.99105322990596,True,True,3632820
